PORT CODE,DATE,IEC,HS CODE,GOODS DESCRIPTION,Master category,Model Name,Model Number,Capacity,Qty,Unit of measure,Price,Unit of measure.1,QUANTITY,UNIT,UNIT PRICE_INR,TOTAL VALUE_INR,UNIT PRICE_USD,TOTAL VALUE_USD,DUTY PAID_INR,Model,Material,USD Price
INNSA1,2023-08-29,301049751,73239990,sb-12 steel tea strainer big - (qty:15300 pcs/usd 1.0489 perpcs),NA,NA,NA,15300 pcs,NA,NA,NA,NA,3740.0,kgs,375.8089144,1405525.34,4.479248086,16752.38784,514984.5,NA,steel,usd 1.0489
INNSA1,2023-08-29,301049751,73239990,am-217 steel lemon squeezer (qty:15000 pcs/usd 1.8461 per pcs),NA,NA,NA,15000 pcs,NA,NA,NA,NA,4375.0,kgs,554.3468206,2425267.34,6.607232665,28906.64291,888617.9,NA,steel,usd 1.8461
INNSA1,2023-08-29,301049751,73239990,sb-01 stainless steel sports bottle 750ml sg-702 (qty: 34872num/usd 1.0582 per num),NA,NA,NA,750ml,NA,NA,NA,NA,5957.3,kgs,536.6618116,3197055.41,6.396445907,38105.5472,1171401.1,NA,steel,usd 1.0582
INNSA1,2023-08-29,301049751,73239990,np-20 stainless steel sports bottle 750ml s-308-c6 (qty: 50544 num/usd 1.0065 per num),NA,NA,NA,750ml,NA,NA,NA,NA,8424.0,kgs,523.2034651,4407465.99,6.236036533,52532.37175,1614895.5,NA,steel,usd 1.0065
INNSA1,2023-08-28,301049751,73239990,steel lunch box (6527) (qty: 25680 nos/usd: 1.90 per nos),NA,NA,NA,25680 nos,NA,NA,NA,NA,8945.2,kgs,464.6091926,4156022.15,5.537654263,49535.42491,1522766.4,NA,steel,NA
INNSA1,2023-08-28,301049751,73239990,steel round container medium (6581) (qty: 87792 nos/usd: 0.90 per nos),NA,NA,NA,87792 nos,NA,NA,NA,NA,10608.2,kgs,634.4319272,6730180.77,7.561763137,80216.69571,2465938.3,NA,steel,NA
INNSA1,2023-08-28,301049751,73239990,steel lunch box (6561) (qty: 21144 nos/usd: 2.45 per nos),NA,NA,NA,21144 nos,NA,NA,NA,NA,8281.4,kgs,532.8178074,4412477.39,6.350629409,52592.10238,1616731.7,NA,steel,NA
INNSA1,2023-08-25,301049751,73239990,household steel hook 3pcs set (2628) (qty: 166428 nos/usd 0.416 per nos),NA,NA,NA,3pcs,NA,NA,NA,NA,5640.06,kgs,1040.901907,5870749.21,12.40645896,69973.17294,2151042.5,NA,steel,usd 0.416
INNSA1,2023-08-25,301049751,73239990,stainless steel bottle 750ml sg805 (am-06) (qty: 7128 nos/usd: 1.00 per nos),NA,NA,NA,750ml,NA,NA,NA,NA,1039.5,kgs,594.8481674,618344.67,7.089966238,7370.019905,226561.5,NA,steel,NA
INNSA1,2023-08-25,301049751,73239990,stainless steel sports bottle 750ml sg-702 (sb-01) (qty: 11640 nos/usd: 1.055 per nos),NA,NA,NA,750ml,NA,NA,NA,NA,2037.0,kgs,522.9706284,1065291.17,6.233261363,12697.1534,390322.6,NA,steel,NA
INNSA1,2023-08-25,301049751,73239990,stainless steelsports bottle 500ml s116-500 (am-314) (qty: 24048 nos/usd: 0.943 per nos),NA,NA,NA,500ml,NA,NA,NA,NA,2905.8,kgs,676.998651,1967222.68,8.069113838,23447.23099,720790.4,NA,steel,NA
INNSA1,2023-08-25,301049751,73239990,stainless steelsports bottle 650ml s115 (np-21) (qty: 6696 nos/usd: 1.00 per nos),NA,NA,NA,650ml,NA,NA,NA,NA,1116.0,kgs,520.4921326,580869.22,6.203720293,6923.351847,212830.5,NA,steel,NA
INNSA1,2023-08-25,301049751,73239990,stainless steel cola bottle 750ml sk750 (sl-01) (qty: 3480 nos/usd: 1.139 per nos),NA,NA,NA,750ml,NA,NA,NA,NA,667.0,kgs,515.5135382,343847.53,6.14438067,4098.301907,125985.8,NA,steel,NA
INNSA1,2023-08-25,301049751,73239990,household steel hook 3pcs set (2628) (qty: 1692 pkt/usd: 0.416 per pkt),NA,NA,NA,3pcs,NA,NA,NA,NA,57.34,kgs,1040.12016,59640.49,12.39714136,710.8520858,21852.3,NA,steel,NA
INNSA1,2023-08-24,301049751,73239990,np-19 steel salt bottle (qty:45720 pcs/usd 0.4507 per pcs),NA,NA,NA,45720 pcs,NA,NA,NA,NA,6985.0,kgs,260.3482391,1818532.45,3.103077939,21674.9994,666310.3,NA,steel,usd 0.4507
INNSA1,2023-08-23,301049751,73239990,stainless steel cola bottle 750ml sk750 (sl-01) (qty: 5928 nos/usd: 1.139 per nos),NA,NA,NA,750ml,NA,NA,NA,NA,1136.2,kgs,515.3352843,585523.95,6.14225607,6978.831347,214536.0,NA,steel,NA
INNSA1,2023-08-23,301049751,73231000,steel scrubber 6pcs set (oks-4156) (qty: 95280 nos/usd: 0.248 per nos),NA,NA,NA,6pcs,NA,NA,NA,NA,8765.76,kgs,233.1507354,2043743.39,2.778912221,24359.27759,898429.7,NA,steel,NA
INNSA1,2023-08-23,301049751,73231000,8001-2 steel scrubber 2 pcs set (qty- 168000 sets/usd 0.158per sets),NA,NA,NA,2 pcs,NA,NA,NA,NA,4900.0,kgs,463.9228898,2273222.16,5.529474253,27094.42384,999308.4,NA,steel,usd 0.158
INNSA1,2023-08-23,301049751,73239990,stainless steelsports bottle 750ml (am-393) (qty: 20232 nos/usd: 1.230 per nos),NA,NA,NA,750ml,NA,NA,NA,NA,4046.4,kgs,533.3201438,2158026.63,6.356616732,25721.41395,790700.9,NA,steel,NA
INNSA1,2023-08-23,301049751,73239990,stainless steelsports bottle 500ml s116-500 (am-314) (qty: 23880 nos/usd: 0.943 per nos),NA,NA,NA,500ml,NA,NA,NA,NA,2885.5,kgs,676.7648761,1952805.05,8.066327486,23275.38796,715507.8,NA,steel,NA
INNSA1,2023-08-21,301049751,73239990,steel lunch box (6561) (qty: 20940 nos/usd: 2.45 per nos),NA,NA,NA,20940 nos,NA,NA,NA,NA,8201.5,kgs,537.3941876,4407438.43,6.405175061,52532.04327,1614885.5,NA,steel,NA
INNSA1,2023-08-21,301049751,73239990,steel lunch box (6527) (qty: 25680 nos/usd: 1.90 per nos),NA,NA,NA,25680 nos,NA,NA,NA,NA,8945.2,kgs,468.5997272,4191718.28,5.585217249,49960.88534,1535845.7,NA,steel,NA
INNSA1,2023-08-21,301049751,73239990,steel round container (6857) (qty: 70380 nos/usd: 0.74 per nos),NA,NA,NA,70380 nos,NA,NA,NA,NA,8973.45,kgs,498.6146911,4474294.0,5.942964137,53328.89154,1639381.3,NA,steel,NA
INNSA1,2023-08-17,301049751,73239990,stainless steel sport bottle (kwb-600f) (qty: 49716 pcs/usd0.94 per pcs),NA,NA,NA,49716 pcs,NA,NA,NA,NA,7600.0,kgs,522.6386842,3972054.0,6.251658902,47512.60766,1455360.6,NA,steel,usd0.94
INNSA1,2023-08-16,301049751,73239990,stainless steel sports bottle 750ml s-308-c6 (np-20) (qty:21216 pcs/1.005 usd per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,3536.0,kgs,523.7076046,1851830.09,6.264445032,22151.07763,678510.5,NA,steel,NA
INNSA1,2023-08-16,301049751,73239990,stainless steel sports bottle 750ml sg-702 (sb-01) (qty:8880pcs/1.080 usd per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,1554.0,kgs,535.9907658,832929.65,6.411372796,9963.273325,305185.4,NA,steel,NA
INNSA1,2023-08-16,301049751,73239990,stainless steel bottle 750ml sg805 (am-06) (qty:12912 pcs/1.028 usd per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,1883.0,kgs,612.2207063,1152811.59,7.32321419,13789.61232,422390.1,NA,steel,NA
INNSA1,2023-08-11,301049751,73239990,household steel hook 3pcs set (3888) (qty: 2400 nos/usd 0.3per nos),NA,NA,NA,3pcs,NA,NA,NA,NA,80.0,kgs,792.524125,63401.93,9.479953648,758.3962919,23230.4,NA,steel,usd 0.3
INNSA1,2023-08-08,301049751,73239990,ss oil pot 900ml (kwp-1000b) (qty: 27000 pcs/usd: 1.47 per pcs),NA,NA,NA,900ml,NA,NA,NA,NA,7315.0,kgs,463.1215038,3387733.8,5.539730906,40523.13158,1241265.7,NA,NA,NA
INNSA1,2023-08-07,301049751,73239990,steel hanger with hook (sm1168) (qty:57792 pcs/1.27 usd perpcs),NA,NA,NA,57792 pcs,NA,NA,NA,NA,10836.0,kgs,572.7315347,6206118.91,6.850855678,74235.87213,2273922.0,NA,steel,NA
INNSA1,2023-08-05,301049751,73239990,stainless steel sports bottle 750ml sg-702 (sb-01) (qty: 13824 nos/usd 1.080 per nos),NA,NA,NA,750ml,NA,NA,NA,NA,2419.2,kgs,535.721474,1296017.39,6.408151603,15502.60036,474860.8,NA,steel,usd 1.080
INNSA1,2023-08-05,301049751,73239990,stainless steelsports bottle 650ml s115 (np-21) (qty: 17328nos/usd 1.00 per nos),NA,NA,NA,650ml,NA,NA,NA,NA,2888.0,kgs,520.8402874,1504186.75,6.230146978,17992.66447,551133.9,NA,steel,usd 1.00
INNSA1,2023-08-05,301049751,73239990,stainless steel bottle 750ml sg805 (am-06) (qty: 7584 nos/usd 1.028 per nos),NA,NA,NA,750ml,NA,NA,NA,NA,1106.0,kgs,611.9127667,676775.52,7.319530702,8095.400957,247970.5,NA,steel,usd 1.028
INNSA1,2023-08-05,301049751,73239990,stainless steel sports bottle 750ml s-308-c6 (np-20) (qty: 5376 nos/usd 1.005 per nos),NA,NA,NA,750ml,NA,NA,NA,NA,896.0,kgs,523.4444866,469006.26,6.261297687,5610.122727,171843.9,NA,steel,usd 1.005
INNSA1,2023-08-02,301049751,73239990,steel tea strainer big (sb-12) (qty: 35100 pcs/usd: 1.0518 per pcs),NA,NA,NA,35100 pcs,NA,NA,NA,NA,8580.0,kgs,377.2526119,3236827.41,4.547951921,39021.42749,1185973.5,NA,steel,NA
INNSA1,2023-08-02,301049751,73239990,steel tea strainer (np-55) (qty: 100800 pcs/usd: 0.2847 perpcs),NA,NA,NA,100800 pcs,NA,NA,NA,NA,4620.0,kgs,544.6095801,2516096.26,6.565516336,30332.68547,921897.7,NA,steel,NA
INNSA1,2023-07-31,301049751,73239990,stainless steel grater with handle (kl324h-9s) (qty: 59040 nos /usd 0.64 per nos),NA,NA,NA,59040 nos,NA,NA,NA,NA,9512.0,kgs,336.9922403,3205470.19,4.06259482,38643.40193,1174484.2,NA,steel,usd 0.64
INNSA1,2023-07-29,301049751,73239990,stainless steel bottle 750ml sg805 (am-06) (qty:22416 pcs/usd 1.028 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,3269.0,kgs,606.7444173,1983447.5,7.314580075,23911.36227,726735.1,NA,steel,usd 1.028
INNSA1,2023-07-29,301049751,73239990,steel lunch box (6561) (qty: 20736 nos/usd 2.45 per nos),NA,NA,NA,20736 nos,NA,NA,NA,NA,8121.0,kgs,535.7587089,4351217.93,6.458815056,52455.91236,1594286.3,NA,steel,usd 2.45
INNSA1,2023-07-29,301049751,73231000,ss scrubber 3pcs set (ss410) (qty: 113640 set/usd: 0.173 perset),NA,NA,NA,3pcs,NA,NA,NA,NA,7230.0,kgs,241.0917635,1743093.45,2.906470928,21013.78481,766263.9,NA,NA,NA
INNSA1,2023-07-29,301049751,73239990,"stainless steel cola bottle 750ml sk750 (sl-01) (qty:20,760pcs/usd 1.168 per pcs)",NA,NA,NA,750ml,NA,NA,NA,NA,3979.0,kgs,524.5244257,2087082.69,6.32338066,25160.73165,764707.1,NA,steel,usd 1.168
INNSA1,2023-07-29,301049751,73239990,household steel hook 3pcs set (2628) (qty: 168480 nos/usd 0.416 per nos),NA,NA,NA,3pcs,NA,NA,NA,NA,5709.0,kgs,1034.799441,5908290.89,12.4749782,71227.1355,2164797.8,NA,steel,usd 0.416
INNSA1,2023-07-24,301049751,73231000,8001-2 steel scrubber 2 pcs set (qty- 167760 sets/usd 0.158per sets),NA,NA,NA,2 pcs,NA,NA,NA,NA,4893.0,kgs,458.6840691,2244341.15,5.529645197,27056.55395,986612.3,NA,steel,usd 0.158
INNSA1,2023-07-24,301049751,73239990,stainless steel sports bottle 750ml s-308-c6 (np-20) (qty:39600 pcs/usd 1.02 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,6600.0,kgs,534.2525348,3526066.73,6.440657442,42508.33912,1291950.8,NA,steel,usd 1.02
INNSA1,2023-07-20,301049751,73239990,stainless steel sports bottle 750ml s-308-c6 (np-20) (qty: 8784 nos /usd 1.020 per nos),NA,NA,NA,750ml,NA,NA,NA,NA,1464.0,kgs,534.8174249,782972.71,6.424233332,9405.077598,286881.2,NA,steel,usd 1.020
INNSA1,2023-07-20,301049751,73239990,stainless steelsports bottle 650ml s115 (np-21) (qty: 33984nos /usd 1.033 per nos),NA,NA,NA,650ml,NA,NA,NA,NA,5522.0,kgs,555.5217641,3067813.39,6.672934103,36850.61129,1124046.9,NA,steel,usd 1.033
INNSA1,2023-07-19,301049751,73239990,steel salt bottle (np-19) (qty:12288 pcs / 0.4438 usd per pcs),NA,NA,NA,12288 pcs,NA,NA,NA,NA,1920.0,kgs,248.9022448,477892.31,2.989816754,5740.448168,175099.7,NA,steel,NA
INNSA1,2023-07-19,301049751,73239990,steel lunch box (6527) (qty: 25680 nos /usd 1.90 per nos),NA,NA,NA,25680 nos,NA,NA,NA,NA,8945.0,kgs,467.6787719,4183480.15,5.617763025,50252.01381,1532827.1,NA,steel,usd 1.90
INNSA1,2023-07-19,301049751,73239990,steel lemon squeezer (am-217) (qty:5100 pcs / 1.872 usd perpcs),NA,NA,NA,5100 pcs,NA,NA,NA,NA,1487.0,kgs,562.4462185,836638.75,6.756110733,10049.71471,306544.5,NA,steel,NA
INNSA1,2023-07-19,301049751,73239990,steel tea strainer big (sb-12) (qty:15300 pcs / 1.04 usd perpcs),NA,NA,NA,15300 pcs,NA,NA,NA,NA,3740.0,kgs,372.8336684,1394397.92,4.478482504,16749.52456,510907.5,NA,steel,NA
INNSA1,2023-07-18,301049751,73239990,sb-01 stainless steel sports bottle 750ml sg-702 (qty: 29904num/usd 1.090 per num),NA,NA,NA,750ml,NA,NA,NA,NA,4984.0,kgs,561.3955076,2797995.21,6.743489581,33609.55207,1025185.4,NA,steel,usd 1.090
INNSA1,2023-07-18,301049751,73239990,np-20 stainless steel sports bottle 750ml s-308-c6 (qty: 8640 num/usd 1.040 per num),NA,NA,NA,750ml,NA,NA,NA,NA,1440.0,kgs,535.6434236,771326.53,6.434155239,9265.183544,282614.0,NA,steel,usd 1.040
INNSA1,2023-07-18,301049751,73239990,stainless steel sport bottle (kwb-600f) (qty:50400 pcs /usd0.94 per pcs),NA,NA,NA,50400 pcs,NA,NA,NA,NA,7800.0,kgs,519.6266538,4053087.9,6.241761608,48685.74054,1485051.5,NA,steel,usd0.94
INNSA1,2023-07-18,301049751,73239990,np-21 stainless steel sports bottle 650ml s115 (qty: 7416num/usd 1.033 per num),NA,NA,NA,650ml,NA,NA,NA,NA,1236.0,kgs,532.038301,657599.34,6.390850462,7899.091171,240944.4,NA,steel,usd 1.033
INNSA1,2023-07-17,301049751,73231000,steel scrubber 6pcs set (oks-4156) (qty:95520 set/usd:0.248per set),NA,NA,NA,6pcs,NA,NA,NA,NA,8735.0,kgs,237.912672,2078167.19,2.857809874,24962.96925,913562.2,NA,steel,NA
INNSA1,2023-07-13,301049751,73239990,sy-01-stainless steel bottle 650ml (qty: 360 num/usd 1.130 per num),NA,NA,NA,650ml,NA,NA,NA,NA,63.0,kgs,554.3950794,34926.89,6.659400353,419.5422222,12797.2,NA,steel,usd 1.130
INNSA1,2023-07-13,301049751,73239990,sl-01 stainless steel cola bottle 750ml sk750 (qty: 26208 num/usd 1.180 per num),NA,NA,NA,750ml,NA,NA,NA,NA,4804.0,kgs,552.6109807,2655185.24,6.637969738,31894.117,972859.8,NA,steel,usd 1.180
INNSA1,2023-07-13,301049751,73239990,am-396-stainless steel kids bottle 450ml (qty: 720 num/usd 1.250 per num),NA,NA,NA,450ml,NA,NA,NA,NA,108.0,kgs,715.4802778,77271.87,8.594357691,928.1906306,28312.4,NA,steel,usd 1.250
INNSA1,2023-07-13,301049751,73239990,sy-04-stainless steel sports bottle 1000 ml (qty: 360 num/usd 1.275 per num),NA,NA,NA,1000 ml,NA,NA,NA,NA,69.0,kgs,571.1398551,39408.65,6.8605388,473.3771772,14439.3,NA,steel,usd 1.275
INNSA1,2023-07-13,301049751,73239990,sy-03-stainless steel sports bottle 1000 ml (qty: 360 num/usd 1.230 per num),NA,NA,NA,1000 ml,NA,NA,NA,NA,60.0,kgs,633.6293333,38017.76,7.611163163,456.6697898,13929.8,NA,steel,usd 1.230
INNSA1,2023-07-13,301049751,73239990,am-395 -stainless steel bottle 500ml (qty: 720 num/usd 1.125per num),NA,NA,NA,500ml,NA,NA,NA,NA,92.0,kgs,755.9204348,69544.68,9.080125343,835.3715315,25481.1,NA,steel,usd 1.125
INNSA1,2023-07-13,301049751,73239990,sb-01 stainless steel sports bottle 750ml sg-702 (qty: 11904num/usd 1.090 per num),NA,NA,NA,750ml,NA,NA,NA,NA,2083.0,kgs,534.7703629,1114033.62,6.423668023,13381.78523,408181.9,NA,steel,usd 1.090
INNSA1,2023-07-13,301049751,73239990,sy-02-stainless steel bottle 750 ml (qty: 360 num/usd 1.145per num),NA,NA,NA,750 ml,NA,NA,NA,NA,60.0,kgs,589.842,35390.52,7.085189189,425.1113514,12967.1,NA,steel,usd 1.145
INNSA1,2023-07-13,301049751,73239990,np-21-stainless steel sports bottle 650ml s115 (qty: 888 num/usd 1.033 per num),NA,NA,NA,650ml,NA,NA,NA,NA,148.0,kgs,532.1433108,78757.21,6.392111842,946.0325526,28856.6,NA,steel,usd 1.033
INNSA1,2023-07-13,301049751,73239990,am-397-stainless steel bottle 500ml (qty: 720 num/usd 1.100per num),NA,NA,NA,500ml,NA,NA,NA,NA,106.0,kgs,641.5022642,67999.24,7.705732903,816.8076877,24914.9,NA,steel,usd 1.100
INNSA1,2023-07-07,301049751,73239990,np-19 steel salt bottle (qty:38400 pcs/usd 0.4494 per pcs),NA,NA,NA,38400 pcs,NA,NA,NA,NA,6000.0,kgs,253.1129567,1518677.74,3.040395876,18242.37526,556443.5,NA,steel,usd 0.4494
INNSA1,2023-07-06,301049751,73239990,am-06 stainless steel bottle 750ml sg805 (qty:42804 num/usd1.039 per num),NA,NA,NA,750ml,NA,NA,NA,NA,6420.0,kgs,593.5016868,3810636.93,7.146317721,45883.64756,1396217.4,NA,steel,usd1.039
INNSA1,2023-07-06,301049751,73239990,np-20 stainless steel sports bottle 750ml s-308-c6 (qty:2844num/usd 1.025 per num),NA,NA,NA,750ml,NA,NA,NA,NA,505.0,kgs,494.0194422,249776.23,5.948458064,3007.540397,91517.9,NA,steel,usd 1.025
INNSA1,2023-07-04,301049751,73239990,stainless steel cola bottle 750ml sk750 (sl-01) (qty:6720 pcs /usd 1.18 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,1288.0,kgs,537.4207842,692197.97,6.471050983,8334.713666,253621.4,NA,steel,usd 1.18
INNSA1,2023-07-04,301049751,73239990,stainless steel sports bottle 750ml s-308-c6 (np-20) (qty:32856 pcs /usd 1.04 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,5476.0,kgs,544.7078232,2982820.04,6.558793778,35915.95473,1092905.3,NA,steel,usd 1.04
INNSA1,2023-07-03,301049751,73239990,steel tea strainer (np-55) (qty: 100800 pcs / usd 0.2881 perpcs),NA,NA,NA,100800 pcs,NA,NA,NA,NA,4620.0,kgs,556.244539,2569849.77,6.69770667,30943.40482,941593.0,NA,steel,usd 0.2881
INNSA1,2023-07-03,301049751,73239990,steel tea strainer big (sb-12) (qty: 35100 pcs / usd 1.0593per pcs),NA,NA,NA,35100 pcs,NA,NA,NA,NA,8580.0,kgs,383.4800361,3290258.71,4.617459797,39617.80506,1205550.8,NA,steel,usd 1.0593
INNSA1,2023-06-30,301049751,73239990,stainless steel bottle 750ml sg805 (am-06) (qty:2520 pcs/usd1.0390 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,367.0,kgs,620.915483,228186.44,7.476405575,2747.579049,83607.5,NA,steel,usd1.0390
INNSA1,2023-06-30,301049751,73239990,stainless steel sports bottle 750ml s-308-c6 (np-20) (qty:22356 pcs/usd 1.0250 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,3912.0,kgs,510.4575135,1997062.93,6.146387881,24046.51331,731723.9,NA,steel,usd 1.0250
INNSA1,2023-06-30,301049751,73239990,stainless steel cola bottle 750ml sk750 (sl-01) (qty:13368 pcs/usd 1.1888 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,2562.0,kgs,540.5501522,1384997.6,6.508731514,16676.67188,507463.2,NA,steel,usd 1.1888
INNSA1,2023-06-30,301049751,73239990,stainless steel sports bottle 650 ml s115 (np-21) (qty:45888pcs/usd 1.0395 per pcs),NA,NA,NA,650 ml,NA,NA,NA,NA,7648.0,kgs,543.5626255,4157166.96,6.545004522,50056.19458,1523185.9,NA,steel,usd 1.0395
INNSA1,2023-06-29,301049751,73239990,stainless steel grater with handle (kl324h-9s) (qty: 59040 nos /usd 0.640 per nos),NA,NA,NA,59040 nos,NA,NA,NA,NA,9512.0,kgs,339.4799317,3229133.11,4.087657215,38881.79542,1183154.4,NA,steel,usd 0.640
INNSA1,2023-06-29,301049751,73239990,stainless steel grater with handle (kl326d-9s) (qty: 37560 nos /usd 0.935 per nos),NA,NA,NA,37560 nos,NA,NA,NA,NA,8138.0,kgs,368.7900111,3001213.11,4.440578098,36137.42456,1099644.5,NA,steel,usd 0.935
INNSA1,2023-06-27,301049751,73239990,ss oil pot 900ml (kwp-1000b) (qty: 27000 pcs / usd 1.47 perpcs),NA,NA,NA,900ml,NA,NA,NA,NA,7315.0,kgs,462.913609,3386213.05,5.573914618,40773.18543,1240708.5,NA,NA,usd 1.47
INNSA1,2023-06-21,301049751,73239990,ryx-02-020 mild steel multi function cloth stand (qty :2464num/cny 103.00 per num),NA,NA,NA,NA,NA,NA,NA,NA,8008.0,kgs,379.0137025,3035141.73,4.563680946,36545.95701,1112075.9,NA,steel,NA
INNSA1,2023-06-20,301049751,73239990,steel drainer (am-321) (qty: 900 pcs / usd 0.7779 per pcs),NA,NA,NA,900 pcs,NA,NA,NA,NA,125.0,kgs,488.52392,61065.49,5.882286815,735.2858519,22374.4,NA,steel,usd 0.7779
INNSA1,2023-06-20,301049751,73239990,steel tea strainer (np-55) (qty: 7848 pcs / usd 0.2885 per pcs),NA,NA,NA,7848 pcs,NA,NA,NA,NA,359.0,kgs,549.0277731,197485.29,6.610810032,2377.908368,72358.7,NA,steel,usd 0.2885
INNSA1,2023-06-20,301049751,73239990,steel kitchen basket (am-322) (qty: 480 pcs / usd 1.3437 perpcs),NA,NA,NA,480 pcs,NA,NA,NA,NA,132.0,kgs,426.1886364,56256.9,5.131711455,677.3859121,20612.5,NA,steel,usd 1.3437
INNSA1,2023-06-17,301049751,73239990,stainless steel sports bottle (kwb-600f) (qty: 50400 pcs /usd 0.94 per pcs),NA,NA,NA,50400 pcs,NA,NA,NA,NA,7800.0,kgs,515.9830064,4024667.45,6.212920005,48460.77604,1474638.1,NA,steel,usd 0.94
INNSA1,2023-06-17,301049751,73239990,stainless steel sports bottle 750ml sg-702 (sb-01) (qty: 30024 pcs / usd 1.090 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,5004.0,kgs,565.9790568,2832159.2,6.814919407,34101.85671,1037703.1,NA,steel,usd 1.090
INNSA1,2023-06-17,301049751,73239990,stainless steelsports bottle 650ml s115 (np-21) (qty: 11340pcs / usd 1.040 per pcs),NA,NA,NA,650ml,NA,NA,NA,NA,1984.0,kgs,514.3016226,1020631.57,6.192674564,12289.36267,373959.4,NA,steel,usd 1.040
INNSA1,2023-06-17,301049751,73239990,stainless steel cola bottle 750ml sk750 (sl-01) (qty: 3960 pcs / usd 1.195 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,759.0,kgs,539.5652306,409530.01,6.496872132,4931.125948,150051.8,NA,steel,usd 1.195
INNSA1,2023-06-14,301049751,73239990,stainless steelsports bottle 650ml s115 (np-21) (qty: 20340pcs / usd 1.040 per pcs),NA,NA,NA,650ml,NA,NA,NA,NA,3616.0,kgs,509.0275664,1840643.68,6.103448038,22070.06811,674411.8,NA,steel,usd 1.040
INNSA1,2023-06-14,301049751,73239990,stainless steel cola bottle 750ml sk750 (sl-01) (qty: 21216pcs / usd 1.195 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,4066.0,kgs,542.5087891,2206057.74,6.504901548,26451.53165,808299.6,NA,steel,usd 1.195
INNSA1,2023-06-13,301049751,73231000,steel scrubber 2pcs set (item no: 8001-2) (qty: 168120 sets& 0.16 usd per set),NA,NA,NA,2pcs,NA,NA,NA,NA,4903.0,kgs,466.9197226,2289307.4,5.598557825,27449.72902,1006379.5,NA,steel,NA
INNSA1,2023-06-12,301049751,73239990,np-20 stainless steel sports bottle 750 ml s-308-c6 (qty:19656 num/usd 1.025 per num),NA,NA,NA,750 ml,NA,NA,NA,NA,3221.0,kgs,541.0456106,1742924.33,6.487357441,20898.37326,638607.5,NA,steel,usd 1.025
INNSA1,2023-06-12,301049751,73239990,sl-01 stainless steel cola bottle 750ml sk750 (qty:5376 num/usd 1.195 per num),NA,NA,NA,750ml,NA,NA,NA,NA,1030.0,kgs,539.3626747,555759.3,6.467178354,6663.780576,203630.3,NA,steel,usd 1.195
INNSA1,2023-06-12,301049751,73239990,np-21 stainless steel sports bottle 650ml s115 (qty: 16992 num usd 1.040 per num),NA,NA,NA,650ml,NA,NA,NA,NA,2973.0,kgs,514.1085452,1528753.17,6.164371046,18330.37374,560135.2,NA,steel,usd 1.040
INNSA1,2023-06-09,301049751,73239990,stainless steel sports bottle 750ml s-308-c6 (np-20) (qty: 15840 pcs / usd 1.0245 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,2816.0,kgs,498.4211328,1403553.91,5.976272576,16829.18357,514262.2,NA,steel,usd 1.0245
INNSA1,2023-06-09,301049751,73239990,stainless steel bottle 750ml sg805 (am-06) (qty: 3276 pcs /usd 1.0390 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,491.0,kgs,599.0813594,294388.58,7.183229729,3529.839089,107864.0,NA,steel,usd 1.0390
INNSA1,2023-06-09,301049751,73239990,am-253 steel kitchen turner (qty:20160 pcs/ usd 0.5305 per pcs),NA,NA,NA,20160 pcs,NA,NA,NA,NA,1960.0,kgs,474.5611224,930139.8,5.690181324,11152.7554,340803.3,NA,steel,usd 0.5305
INNSA1,2023-06-09,301049751,73239990,stainless steel sports bottle 750ml sg-702 (sb-01) (qty: 3096 pcs / usd 1.1100 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,490.0,kgs,606.3349449,297225.39,7.270203177,3563.853597,108903.4,NA,steel,usd 1.1100
INNSA1,2023-06-09,301049751,73239990,stainless steelsports bottle 650ml s115 (np-21) (qty: 20664pcs / usd 1.0400 per pcs),NA,NA,NA,650ml,NA,NA,NA,NA,3673.0,kgs,505.9619556,1858701.84,6.066690115,22286.59281,681028.4,NA,steel,usd 1.0400
INNSA1,2023-06-06,301049751,73239990,steel salt bottle (np-19) (qty:60672 pcs /usd 0.4584 per pcs),NA,NA,NA,60672 pcs,NA,NA,NA,NA,9480.0,kgs,257.4740612,2440854.1,3.087218959,29266.83573,894328.9,NA,steel,usd 0.4584
INNSA1,2023-06-06,301049751,73239990,stainless steel grater with handle (ds-25) (qty:75000 pcs /usd 0.2120 per pcs),NA,NA,NA,75000 pcs,NA,NA,NA,NA,2500.0,kgs,558.16958,1395423.95,6.692680815,16731.70204,511283.4,NA,steel,usd 0.2120
